課程名稱,上課地點,開放報名,開課日期,性質,職業分類
SketchUp室內設計班第01期,臺南市東區中華東路３段18號3樓3A教室,2022/04/08,2022/05/08,在職,藝術與設計
機車檢測修護實務班第01期,臺南市南區南門路261號,2022/04/08,2022/05/08,在職,行政與管理
農產品行銷經營班 第01期,臺南市,2022/04/08,2022/05/24,職前,行政與管理
社群媒體行銷人員培訓班 第01期,臺南市,2022/04/08,2022/05/12,職前,行政與管理
IPMA國際專案管理實務應用實戰班第01期,臺南市永康區崑大路195號,2022/04/07,2022/05/07,在職,行政與管理
改良式傳統旗袍縫製班第01期,臺南市南區建南路178號3F/4F,2022/04/07,2022/05/07,在職,藝術與設計
塑膠模具與射出成型技術應用訓練班第01期,臺南市永康區中華路425號22樓之2,2022/04/07,2022/05/07,在職,科技與資訊技術
美容人才培訓班(新住民專班) 第01期,臺南市,2022/04/07,2022/07/14,職前,建築與工程
行動快剪培訓班(原住民專班)(獎勵計畫) 第01期,臺南市,2022/04/07,2022/05/20,職前,行政與管理
銀髮芳療調理培訓班 第01期,臺南市,2022/04/06,2022/09/01,職前,行政與管理
美睫美甲造型訓練班 第01期,臺南市,2022/04/06,2022/07/28,職前,藝術與設計
全方位整體造型設計進階班第01期,臺南市永康區中華路349號11樓之2,2022/04/05,2022/05/05,在職,藝術與設計
土地開發效益與發展商機實務班第01期,臺南市中西區民族路２段76-10號5樓之3,2022/04/05,2022/05/05,在職,行政與管理
Solidworks機構設計繪圖班第01期,臺南市東區長榮路１段225號B1,2022/04/04,2022/07/23,在職,藝術與設計
土地登記專業訓練班第01期,臺南市中西區民族路２段76-10號5樓之3,2022/04/04,2022/05/04,在職,行政與管理
精油經絡按摩保健養生班第01期,臺南市中西區府前路１段88號9樓,2022/04/03,2022/05/03,在職,餐飲業
稅務財經及信託規劃實務專業訓練班第01期,臺南市南區南門路261號2樓,2022/04/03,2022/05/03,在職,行政與管理
乙炔熔接作業人員訓練班第01期,臺南市永康區中華路12號11樓之1,2022/04/03,2022/05/03,在職,行政與管理
丁種職業安全衛生業務主管與急救人員安全衛生教育訓練班第01期,臺南市永康區中華路425號22樓之2,2022/04/03,2022/05/03,在職,行政與管理
芳香保健足體舒壓班 第01期,臺南市,2022/04/03,2022/05/16,職前,藝術與設計
不動產經紀人民法實務班第03期,臺南市永康區中山東路430號,2022/04/02,2022/05/16,在職,行政與管理
仿真手藝創作行銷班 第01期,臺南市,2022/03/31,2022/04/29,職前,藝術與設計
調酒技能學士學分班第04期,臺南市東區長榮路１段225號B1,2022/03/30,2022/05/14,在職,行政與管理
財務管理入門實務班第01期,臺南市安南區塩田路361號,2022/03/30,2022/04/30,在職,行政與管理
Excel VBA大數據資料分析自動化設計班第01期,臺南市東區大學路1號(國立成功大學力行校區),2022/03/30,2022/04/30,在職,科技與資訊技術
金銀珠寶首飾加工班第01期,臺南市永康區中正路529號,2022/03/30,2022/04/30,在職,藝術與設計
專業月子餐暨月嫂服務培訓班 第01期,臺南市,2022/03/30,2022/05/09,職前,行政與管理
布藝編織皮革手工縫製班(融合式專班) 第01期,臺南市,2022/03/29,2022/04/25,職前,藝術與設計
PowerPoint多媒體簡報實作班第01期,臺南市永康區中山東路430號,2022/03/27,2022/06/08,在職,科技與資訊技術
到府坐月子服務培訓班(中高齡專班)(獎勵計畫) 第01期,臺南市,2022/03/27,2022/05/11,職前,行政與管理
中式料理訓練班 第01期,臺南市,2022/03/27,2022/08/03,職前,餐飲業
坐月子服務人員技能訓練班 第01期,臺南市,2022/03/27,2022/07/28,職前,行政與管理
手縫創意各式口金包設計班第01期,臺南市東區自由路１段187號,2022/03/26,2022/04/26,在職,藝術與設計
有機農業栽培管理實務班第01期,臺南市東區東門路３段253號5樓之1,2022/03/26,2022/06/21,在職,行政與管理
照服員Google行動辦公室應用暨顧客管理實務班第02期,臺南市永康區中山東路430號4樓4B教室,2022/03/26,2022/08/11,在職,行政與管理
生活皮件應用班第01期,臺南市中西區大埔街50號2樓,2022/03/25,2022/04/25,在職,藝術與設計
心智圖法創新思考與工作管理實務應用班第01期,臺南市東區大學路1號(國立成功大學力行校區),2022/03/24,2022/04/24,在職,行政與管理
多媒材婚物設計實務班第01期,臺南市新化區中正路506號7樓,2022/03/24,2022/04/24,在職,藝術與設計
勞動法令管理實務應用班第01期,臺南市永康區中華路425號22樓之2,2022/03/24,2022/05/22,在職,行政與管理
健康促進運動實務班第01期,臺南市東區崇德路189號2樓,2022/03/24,2022/04/24,在職,行政與管理
醫療器材法規實務策略解析A班第05期,臺南市永康區中山東路430號,2022/03/23,2022/05/14,在職,行政與管理
生產與製造現場管理實務訓練班第01期,臺南市永康區中華路425號22樓之2,2022/03/23,2022/04/23,在職,行政與管理
婚慶點心飲品製作班第03期,臺南市新化區中正路506號7樓,2022/03/23,2022/04/23,在職,餐飲業
不動產土地登記暨土地法規訓練班第01期,臺南市東區林森路２段79號,2022/03/21,2022/04/21,在職,行政與管理
Excel效率翻倍應用班第01期,臺南市中西區西門路２段48號1樓,2022/03/21,2022/05/26,在職,科技與資訊技術
從古老經典易經出發學習現代溝通管理班第01期,臺南市善化區成功路2號,2022/03/21,2022/04/11,在職,行政與管理
建築經營管理實務班第01期,臺南市永康區中山東路430號3樓3B教室,2022/03/20,2022/06/15,在職,行政與管理
職災爭議處理及勞基法工資工時實務班第01期,臺南市南區南門路261號2樓,2022/03/20,2022/04/20,在職,行政與管理
證券市場理論與實務學士學分班第01期,臺南市永康區南台街一號,2022/03/20,2022/04/20,在職,行政與管理
手機商品攝影修圖與海報製作班第01期,臺南市永康區崑大路195號,2022/03/19,2022/04/19,在職,科技與資訊技術
職業安全衛生管理員訓練班第01期,臺南市中西區大埔街52號,2022/03/19,2022/04/19,在職,行政與管理
美睫美容技能實務班第01期,臺南市安平區華平路417號4樓,2022/03/19,2022/04/19,在職,行政與管理
不動產經紀營業員訓練A班第01期,臺南市安平區永華路２段248號8樓之2,2022/03/18,2022/04/18,在職,行政與管理
食品安全管制系統基礎訓練班第01期,臺南市仁德區二仁路１段60號,2022/03/18,2022/04/18,在職,行政與管理
共有不動產處分與分割實務班第01期,臺南市中西區民族路二段76-10號5樓之3,2022/03/17,2022/04/17,在職,行政與管理
男子快剪理燙染髮實務班第01期,臺南市新市區中華路49號,2022/03/17,2022/04/17,在職,藝術與設計
勞動法令與勞資爭議處理實務班第01期,臺南市北區小東路25號,2022/03/17,2022/06/19,在職,行政與管理
行銷公關暨專業管理班第01期,臺南市新化區中正路506號7樓,2022/03/17,2022/04/17,在職,行政與管理
證券交易市場分析人員訓練班第01期,臺南市安平區華平路417號4樓,2022/03/16,2022/05/28,在職,行政與管理
芳香精油調製實務班第01期,臺南市中西區府前路１段88號九樓,2022/03/16,2022/04/16,在職,行政與管理
坐月子專業人員進階班第02期,臺南市仁德區文華一街,2022/03/16,2022/04/16,在職,行政與管理
ISO45001職業安全衛生管理系統實務班第01期,臺南市北區小東路25號,2022/03/16,2022/04/16,在職,行政與管理
男女快剪玩色實務班第03期,臺南市新化區中正路506號7樓,2022/03/16,2022/04/16,在職,行政與管理
防爆系統認知實務班第02期,臺南市永康區中山東路430號,2022/03/16,2022/04/16,在職,行政與管理
綠建築景觀設計實務班第01期,臺南市東區長榮路１段225號B1,2022/03/16,2022/08/06,在職,建築與工程
人資管理基礎培訓班第01期,臺南市東區大學路1號成功大學自強校區,2022/03/16,2022/04/23,在職,行政與管理
寶石翡翠鑑定實務班第01期,臺南市中西區觀亭街76號,2022/03/15,2022/04/29,在職,藝術與設計
GMP品保暨智慧資訊系統人才養成班-第三期,臺南市中西區民族路二段78號,2022/03/15,2022/06/28,青年,行政與管理
府城觀光日語導覽口說訓練班第03期,臺南市永康區中山東路430號3樓3B教室,2022/03/14,2022/06/02,在職,行政與管理
投資理財與保險服務整合行銷應用班第01期,臺南市南區南門路261號2樓,2022/03/14,2022/04/14,在職,行政與管理
運動休閒服務產業活動策畫人才培訓班第02期,臺南市永康區中山東路430號,2022/03/14,2022/06/23,在職,行政與管理
多媒體影音廣告製作培訓班 第01期,臺南市,2022/03/14,2022/08/15,職前,行政與管理
團購社群經營行銷B班第02期,臺南市北區東豐路227巷24弄17號,2022/03/13,2022/05/18,在職,科技與資訊技術
急救人員訓練班第01期,臺南市永康區中華路12號11樓之1,2022/03/13,2022/04/13,在職,行政與管理
共有不動產與優先購買權實務班第03期,臺南市中西區民族路２段76之10號5樓3,2022/03/12,2022/04/12,在職,行政與管理
時尚彩顏專業班第04期,臺南市永康區小東路689號之83號16樓,2022/03/12,2022/04/12,在職,科技與資訊技術
不動產經紀營業員進階訓練班第01期,臺南市中西區民族路二段76-10號5樓之3,2022/03/12,2022/04/12,在職,行政與管理
百搭襯衫式連身裙裝縫製進階班第01期,臺南市中西區民族路２段76之10號13樓之2,2022/03/12,2022/04/12,在職,科技與資訊技術
民法實例與不動產糾紛個案實務研析班第02期,臺南市永康區中山東路430號,2022/03/12,2022/05/03,在職,行政與管理
Word文書處理應用班第01期,臺南市善化區中山路152號,2022/03/12,2022/04/12,在職,行政與管理
彩繪與美容護膚實務班第01期,臺南市永康區中華路349號15樓之2,2022/03/12,2022/06/06,在職,行政與管理
平面排版與創意視覺設計班第01期,臺南市東區大同路2段615號21樓,2022/03/11,2022/04/11,在職,藝術與設計
辦公室軟體綜合運用實務班第02期,臺南市東區長榮路１段225號B1,2022/03/11,2022/04/11,在職,行政與管理
皮革文創商品暨手工製鞋應用班(融合式專班) 第01期,臺南市,2022/03/11,2022/04/08,職前,藝術與設計
提升中小企業財報解析運用及企業租稅實務班第01期,臺南市永康區中華路425號22樓之2,2022/03/10,2022/04/10,在職,行政與管理
房地產買賣實務班第03期,臺南市永康區中山東路430號,2022/03/10,2022/04/10,在職,行政與管理
化妝保養品配方設計與調製實作班第01期,臺南市東區大學路1號(國立成功大學力行校區),2022/03/10,2022/04/17,在職,行政與管理
芳香經絡紓壓實務班第10期,臺南市新化區中正路506號7樓,2022/03/10,2022/04/10,在職,藝術與設計
實務神秘客培訓B班第02期,臺南市東區長榮路一段225號B1,2022/03/10,2022/07/23,在職,行政與管理
園藝花卉會場設計實務班第01期,臺南市新化區中正路506號7樓,2022/03/09,2022/04/09,在職,行政與管理
傳統整復推拿實務班第01期,臺南市新化區中正路506號7樓,2022/03/09,2022/04/09,在職,行政與管理
就業服務與勞動法令訓練班第07期,臺南市中西區樹林街２段33號,2022/03/09,2022/04/23,在職,行政與管理
幼兒清潔護膚品實作進階班第03期,臺南市中西區南寧街140號4F,2022/03/09,2022/04/09,在職,科技與資訊技術
實務神秘客培訓A班第01期,臺南市東區長榮路一段225號B1,2022/03/09,2022/04/09,在職,行政與管理
網路社群行銷實務班第01期,臺南市永康區小東路689號之83號16樓,2022/03/09,2022/04/09,在職,行政與管理
勞動基準法解析及案例研討班第01期,臺南市善化區成功路2號,2022/03/09,2022/04/09,在職,行政與管理
就業服務人力仲介及管理A班第04期,臺南市永康區中山東路430號3樓3B教室,2022/03/09,2022/04/09,在職,行政與管理
人力資源管理實務班第01期,臺南市南區南門路261號2樓,2022/03/09,2022/04/09,在職,行政與管理
照顧服務員專班-職前班 第1期,臺南市,2022/03/09,2022/07/11,職前,行政與管理
月子養生護理人員培訓班第03期,臺南市新化區中正路506號7樓,2022/03/08,2022/04/08,在職,行政與管理
房地合一稅2.0之相關規定與因應方針解析班第02期,臺南市永康區中山東路430號,2022/03/08,2022/05/20,在職,行政與管理
甲種職業安全衛生業務主管A班第01期,臺南市善化區大成路291號3樓,2022/03/08,2022/04/08,在職,行政與管理
Photoshop美圖編修班第01期,臺南市中西區西門路２段48號1樓,2022/03/08,2022/04/15,在職,科技與資訊技術
醫療保健技術數位化管理人才養成班－美容養生技術產業應用［第二梯］,臺南市仁德區二仁路一段60號（嘉南藥理大學）,2022/03/08,2022/06/30,青年,行政與管理
產訓合作-半導體氣體系統配管工程師班(和淞科技&聯宸科技) 第02期,臺南市,2022/03/08,2022/04/25,職前,建築與工程
職場英文口說能力基礎班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/03/07,2022/04/07,在職,行政與管理
預售屋房地產代銷操作及實務研析班第02期,臺南市永康區中山東路430號,2022/03/07,2022/04/07,在職,行政與管理
照顧服務員專班-職前班 第01期,臺南市,2022/03/07,2022/04/11,職前,行政與管理
電腦輔助機械設計與工程創客實務班 第01期,臺南市,2022/03/07,2022/05/05,職前,科技與資訊技術
芳療經絡養生培訓班第02期,臺南市中西區府前路１段88號9樓,2022/03/03,2022/04/03,在職,藝術與設計
ERP智能人才養成班 第01期,臺南市,2022/03/03,2022/05/09,職前,科技與資訊技術
創意手工皂及商品包裝設計班第01期,臺南市東區自由路１段187號1樓,2022/03/02,2022/04/02,在職,藝術與設計
多功能核心運動實務班第03期,臺南市東區崇德路189號2樓,2022/03/01,2022/04/01,在職,行政與管理
五加二產業資料庫與大數據應用人才培訓班第四期,臺南市永康區中山東路430號,2022/03/01,2022/06/29,青年,科技與資訊技術
電腦輔助機械繪圖(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前,建築與工程
營建工程實務(泥作)(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前,行政與管理
數位圖文傳播科技(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前,科技與資訊技術
漆作風格設計(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前,藝術與設計
電工(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前,行政與管理
