課程名稱,上課地點,開放報名,開課日期,性質,職業分類
交通事故處理與分析訓練班第11期,高雄市三民區博愛一路391號3F-1,2022/05/26,2022/06/26,在職,行政與管理
個人形象塑造實務班第02期,高雄市苓雅區福德三路353巷60號3樓,2022/05/26,2022/06/26,在職,行政與管理
健康養生料理及精緻烘焙人員培訓班 第01期,高雄市,2022/05/25,2022/06/27,職前,餐飲業
FDM型3D列印機DIY組裝開發實務班第01期,高雄市前鎮區中山三路132號2樓 (塑膠中心),2022/05/25,2022/06/25,在職,科技與資訊技術
SolidWorks 3D繪圖設計標準課程班第02期,高雄市楠梓區高楠公路1001號2樓,2022/05/25,2022/06/25,在職,科技與資訊技術
就業服務人員實務與法令班第01期,高雄市新興區和平一路199號8樓,2022/05/25,2022/06/25,在職,行政與管理
清潔人員基礎班第01期,高雄市新興區民族二路97號10樓,2022/05/25,2022/06/25,在職,行政與管理
居家綠能智慧水電應用實作初階班第01期,高雄市前金區中華四路283號5樓(502教室),2022/05/25,2022/06/25,在職,行政與管理
成本會計導入與決策實務班第01期,高雄市湖內區正義一路299巷2弄19號,2022/05/25,2022/06/25,在職,行政與管理
咖啡暨調飲實務班第01期,高雄市鳳山區維新路124號D棟11樓之3,2022/05/25,2022/06/25,在職,行政與管理
NA26照服職前班 第01期,高雄市,2022/05/25,2022/09/14,職前,行政與管理
吊升荷重在三公噸以上固定式起重機-機上操作訓練班第01期,高雄市前鎮區一心二路128號8樓之2,2022/05/24,2022/06/24,在職,行政與管理
BS04托育人員職前平日班 第01期,高雄市,2022/05/23,2022/09/19,職前,行政與管理
複合式咖啡與烘焙點心班 第01期,高雄市,2022/05/23,2022/06/27,職前,餐飲業
物聯網資料視覺化實務班第01期,高雄市三民區博愛一路391號3F-1,2022/05/22,2022/07/10,在職,科技與資訊技術
屋頂作業主管訓練班第01期,高雄市新興區七賢一路251號14樓,2022/05/22,2022/06/22,在職,行政與管理
包租代管與房屋買賣租賃評估實務班第01期,高雄市苓雅區光華一路206號17樓之5,2022/05/22,2022/06/22,在職,行政與管理
固定式起重機架空式機上操作人員訓練班第02期,高雄市前鎮區瑞隆路472號2樓,2022/05/22,2022/06/22,在職,行政與管理
問題分析與解決工具實務班第01期,高雄市前金區大同二路145號5樓之五,2022/05/22,2022/06/22,在職,行政與管理
歐式傢飾彩繪設計班,高雄市三民區建國二路34號13樓,2022/05/22,2022/06/22,在職,藝術與設計
買賣房屋評估與修繕工程實務班第01期,高雄市苓雅區光華一路206號17樓之5,2022/05/21,2022/06/21,在職,行政與管理
不動產經紀相關法規與估價實務訓練班第01期,高雄市苓雅區光華一路206號17樓之5,2022/05/21,2022/06/21,在職,行政與管理
使用VBA擷取與分析網路資料實戰班第01期,高雄市前鎮區中山二路2號25樓之5,2022/05/21,2022/12/20,在職,科技與資訊技術
AI深度學習實務班第01期,高雄市前鎮區中山二路2號25樓之5,2022/05/20,2022/06/20,在職,科技與資訊技術
土地開發實務訓練班第01期,高雄市苓雅區光華一路206號17樓之5,2022/05/20,2022/06/20,在職,行政與管理
辦公室軟體Word、Excel與PowerPoint整合應用班第02期,高雄市三民區中山一路318號,2022/05/19,2022/06/19,在職,科技與資訊技術
多媒體簡報製作表達技巧實務班,高雄市鳳山區光遠路226號B1,2022/05/19,2022/06/19,在職,科技與資訊技術
藍染工藝美學實務班第01期,高雄市鼓山區文忠路108號3樓,2022/05/19,2022/06/19,在職,藝術與設計
手作烘焙西點班第01期,高雄市苓雅區中正一路102號,2022/05/19,2022/06/19,在職,餐飲業
醫學檢驗數據整合判讀班第01期,高雄市三民區十全一路100號,2022/05/19,2022/06/19,在職,行政與管理
咖啡事業技能建構實務班,高雄市新興區七賢一路469號8樓之3,2022/05/19,2022/06/19,在職,行政與管理
手機拍攝技巧實務班第02期,高雄市苓雅區光華一路206號17樓之5,2022/05/18,2022/06/18,在職,科技與資訊技術
中餐宴客料理進階班第01期,高雄市苓雅區中正一路102號,2022/05/18,2022/06/18,在職,餐飲業
創意編織鈎針實務班第01期,高雄市鳳山區維新路122號11樓,2022/05/18,2022/06/18,在職,藝術與設計
室內設計繪圖學士學分班第01期,高雄市燕巢區橫山路59號,2022/05/18,2022/06/18,在職,建築與工程
繽紛彩虹革製休閒鞋實作班第02期,高雄市前鎮區中山三路132號,2022/05/18,2022/06/18,在職,藝術與設計
甲種職業安全衛生業務主管班第01期,高雄市大寮區進學路151號,2022/05/18,2022/06/18,在職,行政與管理
無人機航拍系統應用班第10期,高雄市三民區博愛一路391號3F-1,2022/05/18,2022/06/18,在職,科技與資訊技術
理燙髮與造型設計培訓班 第01期,高雄市,2022/05/17,2022/08/08,職前,藝術與設計
建築環境規劃BIM技術應用學士學分班第01期,高雄市楠梓區海專路142號,2022/05/17,2022/06/11,在職,建築與工程
5G與智慧物聯網應用碩士學分班第01期,高雄市燕巢區大學路1號,2022/05/17,2022/05/21,在職,科技與資訊技術
不動產買賣糾紛預防與解決實務班第01期,高雄市前鎮區民權二路462號11樓,2022/05/17,2022/06/17,在職,行政與管理
BS12托育人員職前平日班 第02期,高雄市,2022/05/17,2022/07/19,職前,行政與管理
製造業菁英人才管理訓練班第01期,高雄市楠梓區高楠公路1001號2樓教室,2022/05/16,2022/08/12,在職,行政與管理
NA24照服職前班 第01期,高雄市,2022/05/16,2022/08/04,職前,行政與管理
幼補教師資及行政人力養成班 第01期,高雄市,2022/05/16,2022/08/30,職前,行政與管理
離岸風電海事工程就業輔導班第一梯次,高雄市茄萣區正大路500號( 海洋科技產業創新專區),2022/05/16,2022/06/30,青年,行政與管理
茶葉感官品評與生活茶美學班第02期,高雄市苓雅區中正二路30號8樓,2022/05/15,2022/06/15,在職,行政與管理
花飾設計應用班,高雄市三民區建國二路34號13樓,2022/05/14,2022/06/14,在職,藝術與設計
不動產經紀營業員專業訓練班第05期,高雄市新興區中山二路472號5樓之8,2022/05/14,2022/06/14,在職,行政與管理
傳統經絡調理手技實作班第01期,高雄市苓雅區中正一路249號7樓之1,2022/05/14,2022/06/28,在職,行政與管理
拼布手作應用班第01期,高雄市鳳山區維新路124號D棟11樓之3,2022/05/14,2022/06/14,在職,藝術與設計
Illustrator＆Photoshop自媒體影像製作實務班,高雄市鳳山區光遠路226號B1,2022/05/13,2022/06/13,在職,科技與資訊技術
專業家事管理人員培訓班 第01期,高雄市,2022/05/13,2022/08/04,職前,行政與管理
中小企業稅務申報實務班第02期,高雄市湖內區正義一路299巷2弄19號,2022/05/12,2022/06/12,在職,行政與管理
投資工具與金融商品操作實務班第01期,高雄市鼓山區中華一路336號5樓之3訓練教室,2022/05/12,2022/06/19,在職,行政與管理
工程爭議鑑定(漏水及施工及安全)進階職能訓練班第02期,高雄市鼓山區中華一路203號3樓,2022/05/11,2022/06/11,在職,行政與管理
太陽光電系統開發班第01期,高雄市左營區政德路595號2樓,2022/05/11,2022/06/11,在職,建築與工程
IPMA國際專案管理實務應用實戰班第01期,高雄市鳳山區光遠路226號B1,2022/05/11,2022/06/11,在職,行政與管理
營利事業所得稅申報實務班第01期,高雄市湖內區正義一路299巷2弄19號,2022/05/11,2022/06/11,在職,行政與管理
ILLUSTRATOR和PHOTOSHOP 商業設計進階班,高雄市前金區五福三路21號7樓,2022/05/11,2022/06/11,在職,科技與資訊技術
化妝品配方設計與調製實作進階班第01期,高雄市鼓山區中華一路336號5樓之3訓練教室,2022/05/11,2022/06/11,在職,行政與管理
咖啡飲料調製與麵包烘焙訓練創業班 第01期,高雄市,2022/05/11,2022/06/30,職前,餐飲業
套房裝修與投資管理實務班第04期,高雄市苓雅區中華四路283號5樓,2022/05/10,2022/06/10,在職,行政與管理
房地產交易實務班第01期,高雄市苓雅區光華一路206號17樓之5,2022/05/10,2022/06/10,在職,行政與管理
傳統整復推拿班第01期,高雄市前鎮區鎮中路6號8樓,2022/05/09,2022/06/09,在職,行政與管理
溯溪從業人員訓練班第01期,高雄市大寮區進學路151號,2022/05/09,2022/06/09,在職,行政與管理
機電整合 第01期,高雄市,2022/05/09,2022/07/19,職前,行政與管理
會展產業(MICE)人才培訓 第02期,高雄市,2022/05/09,2022/07/19,職前,藝術與設計
綜合銲接 第02期,高雄市,2022/05/09,2022/07/12,職前,藝術與設計
電腦輔助創意設計與製造 第02期,高雄市,2022/05/09,2022/07/12,職前,科技與資訊技術
網拍多媒體行銷 第03期,高雄市,2022/05/09,2022/07/12,職前,科技與資訊技術
創意手作烘焙點心製作班 第01期,高雄市,2022/05/09,2022/06/14,職前,餐飲業
女子美髮(丙)職能基準課 第01期,高雄市,2022/05/09,2022/06/20,職前,行政與管理
土木施工管理班,高雄市新興區民生一路206號9樓之1,2022/05/08,2022/06/08,在職,行政與管理
Sketch Up室內空間設計與繪製實務班第01期,高雄市三民區中山一路318號,2022/05/08,2022/06/08,在職,藝術與設計
3D列印珠寶建模設計班第09期,高雄市前鎮區中山三路132號,2022/05/07,2022/06/30,在職,藝術與設計
不動產估價實務班第02期,高雄市鼓山區中華一路336號5樓-3,2022/05/07,2022/06/07,在職,行政與管理
勞動基準法逐條解析訓練班第01期,高雄市前金區大同二路145號5樓之五,2022/05/07,2022/06/07,在職,行政與管理
會計稅務人員基礎實務班第01期,高雄市新興區中山二路472號12樓之12,2022/05/07,2022/06/14,在職,行政與管理
擋土支撐作業主管教育訓練班第01期,高雄市苓雅區中正一路315號4樓之2,2022/05/06,2022/06/06,在職,行政與管理
營造業甲種職業安全衛生業務主管教育訓練班第02期,高雄市小港區漢民路232號5樓,2022/05/06,2022/06/06,在職,行政與管理
修身短外套縫製進階班,高雄市苓雅區中正二路175號13樓之3,2022/05/06,2022/06/27,在職,科技與資訊技術
Linux企業實務應用班第01期,高雄市前鎮區中山二路2號25樓之5,2022/05/06,2022/06/06,在職,行政與管理
時尚美甲飾品設計人才培訓班 第01期,高雄市,2022/05/06,2022/10/04,職前,藝術與設計
女裝袋包打版縫紉培訓班 第01期,高雄市,2022/05/06,2022/06/27,職前,藝術與設計
兒童教育與行政人員養成班 第01期,高雄市,2022/05/04,2022/08/30,職前,行政與管理
多益英文聽力及閱讀訓練班第01期,高雄市苓雅區中正二路175號13樓之3,2022/05/03,2022/07/02,在職,藝術與設計
妝點時尚達人班 第01期,高雄市,2022/05/03,2022/06/30,職前,藝術與設計
甲種職業安全衛生業務主管訓練班第01期,高雄市前鎮區一心二路128號8樓之2,2022/05/02,2022/06/02,在職,行政與管理
NA25照服職前班 第01期,高雄市,2022/05/02,2022/08/09,職前,行政與管理
NA22照服職前班 第01期,高雄市,2022/05/01,2022/09/01,職前,行政與管理
特色中西點心製作班第01期,高雄市仁武區鳳仁路253號1樓,2022/04/30,2022/05/31,在職,餐飲業
農產加工暨應用班第01期,高雄市三民區皓東路169-6號2F,2022/04/30,2022/05/30,在職,行政與管理
土地法與土地相關稅法實務運用訓練班,高雄市新興區中山二路472號5樓之8,2022/04/30,2022/05/30,在職,行政與管理
Podcast線上廣播之企業產品行銷實務班第03期,高雄市苓雅區光華一路206號17樓之5,2022/04/29,2022/05/29,在職,科技與資訊技術
穿搭帽T洋裝與斜背包裁縫訓練班第01期,高雄市苓雅區中正二路175號13樓之3,2022/04/29,2022/05/29,在職,科技與資訊技術
中餐烹飪班第01期,高雄市鳳山區和平路42號,2022/04/29,2022/05/29,在職,餐飲業
手作童裝袋物與皮革實作班 第01期,高雄市,2022/04/29,2022/06/22,職前,藝術與設計
木作工藝進階班第01期,高雄市前鎮區鎮中路6號9樓教室,2022/04/28,2022/05/28,在職,藝術與設計
課後照顧服務人員培訓班 第01期,高雄市,2022/04/28,2022/06/30,職前,行政與管理
觀光導覽解說員實務訓練班 第01期,高雄市,2022/04/28,2022/06/30,職前,行政與管理
手機攝影微電影班第02期,高雄市鳳山區南京路146號,2022/04/27,2022/05/27,在職,科技與資訊技術
不動產經紀人專業訓練班第02期,高雄市苓雅區光華一路206號17樓之5,2022/04/26,2022/05/26,在職,行政與管理
易經卜卦進階班第01期,高雄市前鎮區鎮中路6號8樓,2022/04/26,2022/05/26,在職,科技與資訊技術
堆高機操作人員安全衛生訓練班第01期,高雄市新興區七賢一路251號14樓,2022/04/25,2022/05/25,在職,行政與管理
荷重在一公噸以上之堆高機操作人員訓練班第01期,高雄市前鎮區一心二路128號8樓之2,2022/04/24,2022/05/24,在職,行政與管理
AutoCAD電腦輔助製圖設計實務班第01期,高雄市三民區堯山街8號,2022/04/24,2022/05/24,在職,科技與資訊技術
LINE貼圖與商業插畫創作設計班第01期,高雄市苓雅區光華一路206號17樓之5,2022/04/23,2022/05/23,在職,科技與資訊技術
精油芳療保健應用學士學分班第01期,高雄市苓雅區中正二路30號,2022/04/23,2022/05/23,在職,行政與管理
混凝土施作人員訓練班 第01期,高雄市,2022/04/23,2022/05/31,職前,行政與管理
營建土木工程人員訓練班 第01期,高雄市,2022/04/23,2022/05/30,職前,行政與管理
數位攝影技巧暨商品拍攝實務班第01期,高雄市苓雅區光華一路206號17樓之5,2022/04/22,2022/06/19,在職,藝術與設計
職業安全衛生管理技能實務班第01期,高雄市苓雅區三多一路186號(行政大樓8樓),2022/04/22,2022/05/22,在職,行政與管理
新版ISO22000:2018食品安全管理系統輔導人員訓練班第01期,高雄市新興區中山二路472號12樓之12,2022/04/22,2022/06/26,在職,行政與管理
腳底反射區按摩訓練班第01期,高雄市苓雅區武廟路124號2樓,2022/04/21,2022/05/21,在職,行政與管理
甲種職業安全衛生業務主管教育訓練班第01期,高雄市苓雅區中正一路315號4樓之2,2022/04/21,2022/05/21,在職,行政與管理
財務與資產管理實務初階班第02期,高雄市苓雅區三多二路84號,2022/04/21,2022/05/21,在職,行政與管理
循環農場規劃及友善耕作栽培管理實務班第01期,高雄市前金區中華三路中華三路77-1號12樓之1訓練教室(三),2022/04/21,2022/08/13,在職,行政與管理
運動推拿保健班第01期,高雄市三民區建工路747號2樓,2022/04/21,2022/05/21,在職,行政與管理
複合式咖啡飲品輕食班第01期,高雄市苓雅區中正一路102號,2022/04/21,2022/05/21,在職,餐飲業
