課程名稱,上課地點,開放報名,開課日期,性質,職業分類
軟體工程師培訓班 第01期,臺北市,2022/05/20,2022/06/01,職前,建築與工程
AI人工智慧與邊緣運算工程師班 第01期,臺北市,2022/05/20,2022/07/26,職前,建築與工程
寵物產業專業暨營養安全教育職能訓練基礎班第2期,臺北市中正區忠孝西路１段50號13樓之35,2022/05/19,2022/06/18,在職,教育
數位行銷品牌企劃與網站設計建置實務班第01期,臺北市大同區承德路三段230號9樓,2022/05/19,2022/06/18,在職,科技與資訊技術
咖啡飲品創業經營實務班第07期,臺北市大安區復興南路１段390號6樓,2022/05/19,2022/08/20,在職,其他
越南語職場會話進階班第01期,臺北市中山區德惠街16-5號4樓,2022/05/17,2022/06/15,在職,其他
股市自動化交易系統實務班第03期,臺北市中正區福州街10號2樓,2022/05/17,2022/06/13,在職,其他
使用Java開發安全的應用程式班,臺北市大安區基隆路4段43號,2022/05/17,2022/06/12,在職,科技與資訊技術
元宇宙與NFT區塊鏈應用實務班第01期,臺北市中山區大直街70號,2022/05/17,2022/06/11,在職,其他
擴增實境數位互動應用班,臺北市內湖區環山路一段56號,2022/05/17,2022/11/19,在職,其他
LabVIEW圖形化程式-智慧製造系統開發班第01期,臺北市大安區基隆路4段43號,2022/05/17,2022/10/15,在職,科技與資訊技術
Python機器學習與深度學習應用班,臺北市中正區博愛路80號3樓,2022/05/17,2022/09/26,在職,教育
程式設計實務班 第01期,臺北市,2022/05/17,2022/08/11,職前,科技與資訊技術
烏克麗麗從業人員教學技巧訓練班,臺北市中正區羅斯福路１段28號5樓,2022/05/16,2022/06/15,在職,教育
健康膳食班【高齡專班】 第01期,臺北市,2022/05/16,2022/08/09,職前,醫療保健
職業災害與交通事故處理實務解析班,臺北市中正區羅斯福路1段28號5樓,2022/05/15,2022/06/14,在職,汽車與交通
Excel商務報表與數據應用班第06期,臺北市大安區敦化南路２段2號3樓之2,2022/05/15,2022/06/14,在職,其他
口語魅力表達創新班第01期,臺北市中山區建國北路２段66號2樓之3,2022/05/14,2022/06/23,在職,其他
新多益聽力閱讀基礎班第01期,臺北市中山區長安東路１段27號2樓,2022/05/13,2022/06/12,在職,其他
數位行銷策略佈局與實務操作應用班第01期,臺北市中正區濟南路1段321號,2022/05/13,2022/06/12,在職,其他
PMP國際專案管理訓練班第01期,臺北市中山區民權東路2段206號3F,2022/05/13,2022/06/12,在職,行政與管理
實物風景藝術班第03期,臺北市中山區中山北路３段 40 號,2022/05/13,2022/06/12,在職,藝術與設計
文創彩繪藝術仿真多肉與公仔捏塑設計實務班第01期,臺北市中山區中山北路２段16巷15號2樓,2022/05/13,2022/06/12,在職,藝術與設計
人資訓練職能提升實務班第01期,臺北市大安區復興南路一段390號11樓,2022/05/13,2022/06/12,在職,其他
UIUX視覺設計與前端響應式網頁製作實務班第01期,臺北市大同區承德路三段230號9樓,2022/05/13,2022/06/12,在職,藝術與設計
臺北市托育人員 第03期,臺北市,2022/05/13,2022/07/04,職前,其他
銀髮樂活桌遊班第01期,臺北市大同區承德路３段186號3樓,2022/05/12,2022/06/11,在職,其他
薪資制度設計與人才管理訓練班第01期,臺北市中山區長安東路１段27號2樓,2022/05/12,2022/06/11,在職,行政與管理
靜物寫實繪製班第05期,臺北市中山區中山北路３段 40 號,2022/05/12,2022/06/11,在職,其他
會計報稅實務班第01期,臺北市中正區忠孝西路一段100號5樓之一,2022/05/12,2022/06/11,在職,金融與會計
Linux入門到企業應用實務班第08期,臺北市中山區中山北路３段40號(大同大學),2022/05/12,2022/06/11,在職,其他
Python與LINE Bot機器人全面實戰入門班第01期,臺北市中山區中山北路3段40號,2022/05/12,2022/06/11,在職,科技與資訊技術
品牌聲量行銷人才培訓班,臺北市大安區基隆路四段43號,2022/05/12,2022/06/11,在職,其他
沙龍凝膠技法進階班,臺北市中山區南京東路１段１６號６樓之１,2022/05/11,2022/06/11,在職,其他
營業稅與營利事業所得稅之相關聯課稅實務分析班第01期,臺北市中正區忠孝西路一段100號5樓之一,2022/05/11,2022/06/10,在職,其他
太陽能光電設置技能實務養成班,臺北市大安區和平東路一段129號,2022/05/10,2022/06/30,青年,其他
公寓大廈購屋驗屋及爭議事件處理與室內裝修實務班第01期,臺北市中正區忠孝西路１段72號10樓之12,2022/05/08,2022/06/07,在職,其他
證券期貨交易訓練班第05期,臺北市中正區福州街10號2樓,2022/05/08,2022/06/07,在職,其他
流行嘻哈與燃脂延展訓練班第02期,臺北市中山區興安街112號2樓之5 (興安花園社區第1棟大樓),2022/05/07,2022/06/07,在職,其他
問題解決模式與說話談判技巧班第01期,臺北市大安區復興南路一段390號11樓,2022/05/06,2022/06/05,在職,其他
AI資料工程師班(青年專班) 第03期,臺北市,2022/05/06,2022/09/20,職前,建築與工程
時尚美睫嫁接進階應用實務班第01期,臺北市中山區中山北路２段16巷15號2樓,2022/05/03,2022/06/02,在職,其他
羊毛氈針氈創作與技巧訓練班,臺北市中正區羅斯福路１段28號5樓,2022/05/03,2022/06/02,在職,其他
都更危老推動暨不動產經紀人員班 第01期,臺北市,2022/05/03,2022/07/18,職前,其他
數位行銷廣告攻略就業班 第01期,臺北市,2022/05/03,2022/06/27,職前,廣告與市場營銷
銷售與溝通管理技巧班第02期,臺北市松山區基隆路１段8號6樓之1,2022/05/02,2022/06/01,在職,行政與管理
土木施工管理班,臺北市中山區長安東路１段25號10樓,2022/05/01,2022/05/31,在職,行政與管理
金融股市投資實戰訓練班第16期,臺北市中正區福州街10號2樓,2022/05/01,2022/05/31,在職,金融與會計
英語多益培訓班,臺北市中正區羅斯福路１段28號5樓,2022/05/01,2022/05/31,在職,其他
社群行銷暨KOL人才培訓班 第01期,臺北市,2022/05/01,2022/08/11,職前,其他
AI資料工程師班 第02期,臺北市,2022/05/01,2022/07/26,職前,建築與工程
勞動基準法相關法令逐條解析與實務訓練班,臺北市中正區羅斯福路１段28號五樓,2022/04/30,2022/05/30,在職,其他
商務英語實務應用進階班第01期,臺北市中山區長安東路１段27號2樓,2022/04/30,2022/05/30,在職,其他
情緒療癒精油保養品調製班第01期,臺北市大安區忠孝東路４段147巷1號9樓,2022/04/29,2022/05/29,在職,其他
急救人員訓練班第01期,臺北市中正區汀州路３段58號,2022/04/28,2022/05/28,在職,其他
人工智慧自然語言處理應用班,臺北市中正區濟南路１段321號,2022/04/28,2022/06/11,在職,其他
市場行銷問題解決與競爭策略實務班第01期,臺北市大安區復興南路一段390號11樓,2022/04/28,2022/05/28,在職,其他
多面向股票期權紮根實務班第01期,臺北市中山區長安東路１段27號2樓,2022/04/27,2022/05/27,在職,其他
不動產地政士業務訓練班-民法與土地法班第01期,臺北市中山區民權東路２段206號7F,2022/04/26,2022/05/26,在職,其他
皮革客製商品製作班 第01期,臺北市,2022/04/26,2022/07/25,職前,其他
中餐烹調就業培訓班 (二度婦女優先班) 第01期,臺北市,2022/04/26,2022/07/11,職前,其他
專業歌唱技巧實戰班第01期,臺北市中山區建國北路２段66號2樓之3,2022/04/25,2022/06/08,在職,其他
經絡調理班第02期,臺北市大安區信義路二段30號2樓,2022/04/24,2022/05/24,在職,其他
電商廣告視覺設計實務班,臺北市松山區復興北路1號3樓之2,2022/04/24,2022/05/24,在職,藝術與設計
英語實務班第02期,臺北市大同區昌吉街55號2樓216室,2022/04/22,2022/05/22,在職,其他
化妝保養品實作實務班,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/04/22,2022/07/10,在職,其他
鐘錶維修技術專業班,臺北市中正區愛國西路9號4樓之8,2022/04/21,2022/05/21,在職,其他
通信技術光纖實務進階班,臺北市北投區學園路2號,2022/04/21,2022/05/21,在職,電信與通信
IPMA國際專案管理實務應用實戰班第01期,臺北市中山區中山北路三段26號10樓之1,2022/04/21,2022/05/21,在職,行政與管理
新多益英文聽力與閱讀訓練班,臺北市大同區長安西路33號8樓,2022/04/21,2022/05/21,在職,其他
商務英文實用演練班第01期,臺北市大同區昌吉街55號2樓216室,2022/04/21,2022/05/21,在職,其他
保養品配方設計實作班,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/04/21,2022/05/21,在職,藝術與設計
沙龍光療凝膠技法應用班,臺北市中山區南京東路１段１６號６樓之１,2022/04/21,2022/05/22,在職,其他
韓語進階班第01期,臺北市中山區中山北路二段16巷15號2樓,2022/04/20,2022/05/20,在職,其他
芳療保健行銷管理與實務技能B班,臺北市萬華區康定路232號4樓之1,2022/04/20,2022/06/24,在職,醫療保健
國際行銷企劃人才培訓班,臺北市中正區濟南路一段321號,2022/04/20,2022/06/30,青年,其他
日文進階會話班第01期,臺北市中山區長安東路１段27號2樓,2022/04/19,2022/05/26,在職,其他
能源技術服務業教育訓練班第01期,臺北市中正區福州街10號2樓,2022/04/19,2022/05/19,在職,教育
不動產經紀人複訓05班第01期,臺北市中山區民權東路２段206號7樓,2022/04/18,2022/06/30,在職,其他
禪繞彩繪及手工藝品實作班,臺北市中正區忠孝西路１段41號15樓之9,2022/04/16,2022/05/16,在職,美術與手工藝
職業災害保護案例解析實務班,臺北市中正區羅斯福路1段28號5樓,2022/04/16,2022/05/16,在職,其他
3D列印珠寶建模設計班第06期,臺北市中正區忠孝東路１段150號9樓之3,2022/04/16,2022/05/16,在職,藝術與設計
Linux雲端應用程式開發入門與應用實務班第02期,臺北市中山區中山北路３段40號(大同大學),2022/04/15,2022/05/15,在職,科技與資訊技術
飯店從業人員訓練班 第01期,臺北市,2022/04/15,2022/06/13,職前,其他
Python 網路爬蟲與資料分析實務班第05期,臺北市中山區中山北路３段40號(大同大學),2022/04/15,2022/05/15,在職,科技與資訊技術
職場情境日語進階班第02期,臺北市大同區昌吉街55號2樓215室,2022/04/15,2022/05/22,在職,其他
行銷業務能力提升實務班第01期,臺北市中山區民權東路２段206號3樓之3,2022/04/15,2022/05/15,在職,其他
臺北市照顧服務員專班 第19期,臺北市,2022/04/15,2022/07/11,職前,其他
心智圖商業文案製作實務班第01期,臺北市松山區基隆路１段8號6樓之1,2022/04/14,2022/06/25,在職,綜合商業與管理
全方位主持人創新班第01期,臺北市中山區建國北路２段66號2樓之3,2022/04/14,2022/05/14,在職,其他
Podcast聲音自媒體企製與錄音工程基礎班第01期,臺北市中正區濟南路1段321號,2022/04/14,2022/05/14,在職,建築與工程
就業服務人員法令解析實務班第04期,臺北市大安區復興南路１段390號6樓,2022/04/14,2022/05/14,在職,其他
稅務會計申報實務班第02期,臺北市大安區建國南路２段231號,2022/04/14,2022/05/14,在職,金融與會計
新多益實用職場英語班第03期,臺北市士林區基河路130號3樓,2022/04/14,2022/05/14,在職,其他
創意伴手禮歐包班第01期,臺北市中山區龍江路96號3樓,2022/04/13,2022/05/18,在職,其他
GA網站數據分析暨GAds關鍵字廣告投放班,臺北市中正區愛國西路9號4樓之9,2022/04/13,2022/05/13,在職,科技與資訊技術
熱力學及流體力學之工程應用班第01期,臺北市大安區忠孝東路３段1號,2022/04/12,2022/05/12,在職,建築與工程
大數據商業應用人才培訓班 第01期,臺北市,2022/04/12,2022/06/29,職前,綜合商業與管理
異國料理烹調班,臺北市文山區景福街267號1樓,2022/04/10,2022/07/05,在職,其他
理財規劃實務班第08期,臺北市大安區復興南路１段390號6樓,2022/04/10,2022/05/10,在職,其他
不動產營業員複訓05班第01期,臺北市中山區民權東路２段206號7F,2022/04/10,2022/05/10,在職,其他
Excel試算表實務應用班第01期,臺北市中正區愛國西路9號4樓之8,2022/04/10,2022/05/10,在職,其他
陽宅風水實務班第01期,臺北市松山區八德路４段678號3樓之1,2022/04/09,2022/05/09,在職,其他
股市投資技術分析實務班第07期,臺北市中正區福州街10號2樓,2022/04/09,2022/05/09,在職,其他
彩繪創作實務班第02期,臺北市士林區文林路764號3樓,2022/04/08,2022/05/08,在職,其他
歐式花藝古典花型應用班,臺北市中正區愛國西路9號4樓之9,2022/04/08,2022/05/08,在職,其他
新多益聽力與閱讀培訓班第01期,臺北市中山區中山北路３段40號,2022/04/08,2022/05/12,在職,其他
Python財經大數據爬蟲與分析實務班第01期,臺北市中正區濟南路一段321號,2022/04/08,2022/05/08,在職,科技與資訊技術
Java語言與雲端大數據資料庫應用班第03期,臺北市中正區博愛路80號3樓,2022/04/08,2022/05/08,在職,科技與資訊技術
時尚彩妝美膚保養班 第01期,臺北市,2022/04/08,2022/08/25,職前,其他
電商經營GA之社群廣告投放實務班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/04/07,2022/05/07,在職,廣告與市場營銷
商品攝影設計實作班第01期,臺北市文山區興隆路３段56號,2022/04/07,2022/05/07,在職,藝術與設計
新媒體數位行銷影片製作實戰班第01期,臺北市大同區承德路三段230號9樓,2022/04/07,2022/05/07,在職,媒體與娛樂
AWS雲端數據分析實務班第01期,臺北市中正區博愛路80號3樓,2022/04/07,2022/05/07,在職,科技與資訊技術
快樂手作烘焙班第01期,臺北市中山區龍江路96號3樓,2022/04/07,2022/05/07,在職,其他
韓語基礎生活會話應用班第01期,臺北市大同區長安西路45-1號2樓之3,2022/04/07,2022/05/07,在職,其他
如何運用EXCEL建構會計與庫存管理系統實務班第01期,臺北市中正區南海路1號4樓,2022/04/07,2022/05/07,在職,金融與會計
新多益聽力與閱讀培訓班,臺北市大同區長安西路33號8樓,2022/04/05,2022/05/05,在職,其他
幸福時光烘焙班第01期,臺北市中山區龍江路96號3樓,2022/04/05,2022/05/05,在職,其他
房地產交易安全實務班第01期,臺北市松山區八德路４段678號3樓之1,2022/04/05,2022/05/05,在職,房地產與房屋
