課程名稱,上課地點,開放報名,開課日期,性質
運動休閒服務產業活動策畫人才培訓班第02期,臺南市永康區中山東路430號,2022/03/14,2022/06/23,在職
多媒體影音廣告製作培訓班 第01期,臺南市,2022/03/14,2022/08/15,職前
團購社群經營行銷B班第02期,臺南市北區東豐路227巷24弄17號,2022/03/13,2022/05/18,在職
急救人員訓練班第01期,臺南市永康區中華路12號11樓之1,2022/03/13,2022/04/13,在職
共有不動產與優先購買權實務班第03期,臺南市中西區民族路２段76之10號5樓3,2022/03/12,2022/04/12,在職
時尚彩顏專業班第04期,臺南市永康區小東路689號之83號16樓,2022/03/12,2022/04/12,在職
不動產經紀營業員進階訓練班第01期,臺南市中西區民族路二段76-10號5樓之3,2022/03/12,2022/04/12,在職
百搭襯衫式連身裙裝縫製進階班第01期,臺南市中西區民族路２段76之10號13樓之2,2022/03/12,2022/04/12,在職
民法實例與不動產糾紛個案實務研析班第02期,臺南市永康區中山東路430號,2022/03/12,2022/05/03,在職
Word文書處理應用班第01期,臺南市善化區中山路152號,2022/03/12,2022/04/12,在職
彩繪與美容護膚實務班第01期,臺南市永康區中華路349號15樓之2,2022/03/12,2022/06/06,在職
平面排版與創意視覺設計班第01期,臺南市東區大同路2段615號21樓,2022/03/11,2022/04/11,在職
辦公室軟體綜合運用實務班第02期,臺南市東區長榮路１段225號B1,2022/03/11,2022/04/11,在職
皮革文創商品暨手工製鞋應用班(融合式專班) 第01期,臺南市,2022/03/11,2022/04/08,職前
提升中小企業財報解析運用及企業租稅實務班第01期,臺南市永康區中華路425號22樓之2,2022/03/10,2022/04/10,在職
房地產買賣實務班第03期,臺南市永康區中山東路430號,2022/03/10,2022/04/10,在職
化妝保養品配方設計與調製實作班第01期,臺南市東區大學路1號(國立成功大學力行校區),2022/03/10,2022/04/17,在職
芳香經絡紓壓實務班第10期,臺南市新化區中正路506號7樓,2022/03/10,2022/04/10,在職
實務神秘客培訓B班第02期,臺南市東區長榮路一段225號B1,2022/03/10,2022/07/23,在職
園藝花卉會場設計實務班第01期,臺南市新化區中正路506號7樓,2022/03/09,2022/04/09,在職
傳統整復推拿實務班第01期,臺南市新化區中正路506號7樓,2022/03/09,2022/04/09,在職
就業服務與勞動法令訓練班第07期,臺南市中西區樹林街２段33號,2022/03/09,2022/04/23,在職
幼兒清潔護膚品實作進階班第03期,臺南市中西區南寧街140號4F,2022/03/09,2022/04/09,在職
實務神秘客培訓A班第01期,臺南市東區長榮路一段225號B1,2022/03/09,2022/04/09,在職
網路社群行銷實務班第01期,臺南市永康區小東路689號之83號16樓,2022/03/09,2022/04/09,在職
勞動基準法解析及案例研討班第01期,臺南市善化區成功路2號,2022/03/09,2022/04/09,在職
就業服務人力仲介及管理A班第04期,臺南市永康區中山東路430號3樓3B教室,2022/03/09,2022/04/09,在職
人力資源管理實務班第01期,臺南市南區南門路261號2樓,2022/03/09,2022/04/09,在職
照顧服務員專班-職前班 第1期,臺南市,2022/03/09,2022/07/11,職前
月子養生護理人員培訓班第03期,臺南市新化區中正路506號7樓,2022/03/08,2022/04/08,在職
房地合一稅2.0之相關規定與因應方針解析班第02期,臺南市永康區中山東路430號,2022/03/08,2022/05/20,在職
甲種職業安全衛生業務主管A班第01期,臺南市善化區大成路291號3樓,2022/03/08,2022/04/08,在職
Photoshop美圖編修班第01期,臺南市中西區西門路２段48號1樓,2022/03/08,2022/04/15,在職
醫療保健技術數位化管理人才養成班－美容養生技術產業應用［第二梯］,臺南市仁德區二仁路一段60號（嘉南藥理大學）,2022/03/08,2022/06/30,青年
產訓合作-半導體氣體系統配管工程師班(和淞科技&聯宸科技) 第02期,臺南市,2022/03/08,2022/04/25,職前
職場英文口說能力基礎班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/03/07,2022/04/07,在職
預售屋房地產代銷操作及實務研析班第02期,臺南市永康區中山東路430號,2022/03/07,2022/04/07,在職
照顧服務員專班-職前班 第01期,臺南市,2022/03/07,2022/04/11,職前
電腦輔助機械設計與工程創客實務班 第01期,臺南市,2022/03/07,2022/05/05,職前
芳療經絡養生培訓班第02期,臺南市中西區府前路１段88號9樓,2022/03/03,2022/04/03,在職
ERP智能人才養成班 第01期,臺南市,2022/03/03,2022/05/09,職前
創意手工皂及商品包裝設計班第01期,臺南市東區自由路１段187號1樓,2022/03/02,2022/04/02,在職
多功能核心運動實務班第03期,臺南市東區崇德路189號2樓,2022/03/01,2022/04/01,在職
五加二產業資料庫與大數據應用人才培訓班第四期,臺南市永康區中山東路430號,2022/03/01,2022/06/29,青年
電腦輔助機械繪圖(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
營建工程實務(泥作)(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
數位圖文傳播科技(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
漆作風格設計(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
電工(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
農特產品網路行銷設計(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
創意商品網路行銷(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
建築空間繪圖(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
自動控制(微處理與PLC控制)(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
在地點心與創意伴手禮(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
TIG氬氣鎢極銲接(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
CNC車床(台南) 第02期,臺南市,2022/03/01,2022/04/25,職前
產訓合作-氬銲(騏億鑫科技股份有限公司) 第02期,臺南市,2022/03/01,2022/04/25,職前
Python與雲端應用人才培訓班第一期,臺南市永康區中山東路430號,2022/03/01,2022/05/11,青年
Python與雲端應用人才培訓班第二期,臺南市永康區中山東路430號,2022/03/01,2022/06/30,青年
不動產經紀人專業訓練班第08期,臺南市安平區建平十七街33號2樓,2022/02/28,2022/03/28,在職
Illustrator平面視覺藝術設計班第01期,臺南市東區長榮路１段225號B1,2022/02/26,2022/05/28,在職
日文初級Ⅱ實用會話班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/02/25,2022/03/25,在職
不動產訴訟技巧與房市調查實務班第01期,臺南市中西區民族路２段76之10號5樓3,2022/02/25,2022/04/08,在職
照顧服務員專班-職前班 第1期,臺南市,2022/02/25,2022/04/07,職前
照顧服務員專班-職前班 第1期,臺南市,2022/02/25,2022/05/17,職前
社群行銷與創意活動企劃整合班第01期,臺南市東區長榮路一段225號B1,2022/02/24,2022/04/28,在職
照顧服務員專班-在職班 第1期,臺南市,2022/02/24,2022/06/11,職前
照顧服務員專班-職前 第1期,臺南市,2022/02/24,2022/04/18,職前
照顧服務員專班-職前班 第03期,臺南市,2022/02/24,2022/10/03,職前
照顧服務員專班-在職班(核心課程採線上訓練) 第01期,臺南市,2022/02/24,2022/08/06,職前
照顧服務員專班-職前班 第02期,臺南市,2022/02/24,2022/07/11,職前
觀光餐旅英文會話班第01期,臺南市永康區崑大路195號,2022/02/23,2022/03/23,在職
西餐料理訓練班第01期,臺南市善化區民權路214號2F,2022/02/23,2022/03/23,在職
丙種職業安全衛生業務主管A班第01期,臺南市善化區大成路291號3樓,2022/02/22,2022/03/22,在職
荷重在一公噸以上之堆高機操作人員訓練班第01期,臺南市東區東門路２段89號10樓,2022/02/22,2022/03/22,在職
丙種職業安全衛生業務主管訓練班第01期,臺南市永康區中華路12號11樓之1,2022/02/22,2022/03/22,在職
觀光英語會話班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/02/21,2022/03/21,在職
天然寶石設計應用班第01期,臺南市中西區觀亭街76號,2022/02/21,2022/06/26,在職
形象造型設計班第01期,臺南市東區長榮路２段135號6樓,2022/02/21,2022/03/21,在職
傳統整復推拿全身調理手法班第01期,臺南市安平區府前三街27號,2022/02/20,2022/03/20,在職
人力資源與績效管理實務班第01期,臺南市東區中華東路３段18號2樓,2022/02/20,2022/03/20,在職
沙龍創意立體凝膠彩繪美甲班第01期,臺南市中西區民族路２段153號11樓之2,2022/02/20,2022/03/20,在職
職場辦公室資料處理實務班第01期,臺南市新營區復興路251-2號1樓(由251-1號大門進出),2022/02/19,2022/03/19,在職
手部保養護理與沙龍彩繪設計班第01期,臺南市中西區民族路２段153號11樓之2,2022/02/19,2022/03/19,在職
勞動法令與人力仲介人員管理實務班第01期,臺南市永康區中華路425號22樓之2,2022/02/19,2022/03/19,在職
健康合宜宅高齡化建築設計班第01期,臺南市永康區中山東路430號3樓3B教室,2022/02/18,2022/06/17,在職
韓語基礎文法與會話A班第01期,臺南市中西區民族路２段76之10號13樓之2,2022/02/18,2022/03/18,在職
照顧服務員專班-職前班 第1期,臺南市,2022/02/18,2022/09/12,職前
PowerMILL銑床第01期,臺南市,2022/02/18,2022/04/17,在職
Arduino應用控制第01期,臺南市,2022/02/18,2022/04/17,在職
Autocad電腦機械繪圖第01期,臺南市,2022/02/18,2022/04/17,在職
AutoCAD實用(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
CNC車銑複合第01期,臺南市,2022/02/18,2022/05/15,在職
CNC電腦數值控制車床(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
遙控無人機實務第01期,臺南市,2022/02/18,2022/04/17,在職
數位攝影與影像編輯設計(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
簡易家具設計及製作(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
木工裝潢進階第01期,臺南市,2022/02/18,2022/04/17,在職
工業配線丙級第01期,臺南市,2022/02/18,2022/04/17,在職
文創商品設計-陶藝與雷射技術(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
木工裝潢第01期,臺南市,2022/02/18,2022/04/17,在職
烘焙檢定麵包蛋糕丙級第01期,臺南市,2022/02/18,2022/04/17,在職
蛋糕裝飾與咖啡調製(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
創意商品設計自造第01期,臺南市,2022/02/18,2022/04/17,在職
創意歐式糕點製作及飲品班(夜間一)第01期,臺南市,2022/02/18,2022/04/17,在職
智慧控制科技農業應用第01期,臺南市,2022/02/18,2022/04/17,在職
視覺傳達設計應用(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
電控工程師(初階一)第01期,臺南市,2022/02/18,2022/04/17,在職
電腦輔助設計與製造(CAD/CAM)(一)第01期,臺南市,2022/02/18,2022/04/17,在職
電腦繪圖2D到3D(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
電腦繪圖乙級檢定第01期,臺南市,2022/02/18,2022/04/17,在職
機電整合控制(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
CNC銑床控制器操作第01期,臺南市,2022/02/18,2022/04/17,在職
CNC銑床控制器操作(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
CNC銑床操作基礎(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
PLC可程式控制與應用第01期,臺南市,2022/02/18,2022/04/17,在職
生活產品製作(木質)第01期,臺南市,2022/02/18,2022/04/17,在職
在地點心與創意伴手禮(一)第01期,臺南市,2022/02/18,2022/04/30,在職
自來水配管丙級(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
西門子PLC控制基礎第01期,臺南市,2022/02/18,2022/04/17,在職
汽車美容鍍膜第01期,臺南市,2022/02/18,2022/04/17,在職
油壓控制第01期,臺南市,2022/02/18,2022/04/17,在職
室內配線丙級第01期,臺南市,2022/02/18,2022/04/17,在職
室內設計手繪第01期,臺南市,2022/02/18,2022/04/17,在職
建築資訊模型（BIM）Autodesk Revit基礎第01期,臺南市,2022/02/18,2022/04/17,在職
SolidWorks電腦繪圖與3D列印(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
TIG氬氣鎢極電銲(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
乙級室內配線第01期,臺南市,2022/02/18,2022/04/17,在職
小家電修護(夜間)第01期,臺南市,2022/02/18,2022/04/17,在職
照顧服務員專班-職前班 第02期,臺南市,2022/02/17,2022/08/15,職前
照顧服務員專班-職前班 第01期,臺南市,2022/02/17,2022/06/27,職前
新多益能力提升基礎班第01期,臺南市東區長榮路１段225號B1,2022/02/17,2022/03/17,在職
環保花藝展場設計班第01期,臺南市善化區成功路2號,2022/02/17,2022/03/17,在職
長照醫療與保險服務創新班第01期,臺南市南區南門路261號2樓,2022/02/17,2022/03/17,在職
威力導演視訊影音剪輯與製作應用班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/02/16,2022/03/16,在職
日語會話實務應用班第01期,臺南市東區北門路二段16號,2022/02/16,2022/03/16,在職
不動產經紀營業員專業訓練班第20期,臺南市安平區建平十七街33號2樓,2022/02/16,2022/03/16,在職
花藝空間設計班第01期,臺南市新營區文昌街26-7號,2022/02/16,2022/03/16,在職
急救人員安全衛生教育訓練A班第01期,臺南市永康區中華路425號22樓之2,2022/02/16,2022/03/16,在職
EXCEL職場實務班第01期,臺南市東區中華東路三段18號四樓,2022/02/15,2022/03/15,在職
旅遊日語班第01期,臺南市永康區中山東路430號,2022/02/15,2022/03/15,在職
照顧服務員專班-在職班 第1期,臺南市,2022/02/15,2022/08/06,職前
室內空間設計實務班第01期,臺南市北區成功路2號2樓之2,2022/02/14,2022/04/11,在職
不動產土地稅法訓練班第01期,臺南市中西區民族路二段76-10號5樓之3,2022/02/14,2022/03/14,在職
室內展場的空間設計與美學應用班第01期,臺南市東區長榮路２段135號6樓,2022/02/14,2022/03/14,在職
美甲美睫技能班第02期,臺南市永康區小東路689號之83號16樓,2022/02/14,2022/03/14,在職
DaVinci Resolve影音剪輯班第01期,臺南市東區中華東路３段18號3樓3A教室,2022/02/14,2022/03/12,在職
褲子版型設計班第01期,臺南市南區建南路178號3F,2022/02/14,2022/03/12,在職
雜誌風格凝膠美甲與異素材運用設計班第01期,臺南市中西區文和街140號2樓,2022/02/14,2022/03/12,在職
照顧服務員專班-職前班 第1期,臺南市,2022/02/14,2022/06/27,職前
照顧服務員專班-在職班 第1期,臺南市,2022/02/14,2022/04/30,職前
珠寶鑑定與金工蠟雕班第01期,臺南市中西區觀亭街76號,2022/02/13,2022/03/12,在職
人力資源管理訓練班第01期,臺南市南區南門路261號,2022/02/13,2022/03/12,在職
投資工具與金融商品操作實務班第01期,臺南市東區大學路1號(國立成功大學力行校區),2022/02/13,2022/03/13,在職
皮革電燒與雕染工藝製作班第01期,臺南市西港區新興街114-6號,2022/02/13,2022/03/13,在職
竹藝展場景觀設計班第01期,臺南市善化區成功路2號,2022/02/13,2022/03/13,在職
