課程名稱,上課地點,開放報名,開課日期,性質,職業分類
商業剪髮設計培訓班 第01期,桃園市,2022/02/22,2022/04/20,職前,科技與資訊技術
照顧服務員訓練班(中壢區) 第2期,桃園市,2022/02/22,2022/08/24,職前,行政與管理
照顧服務員訓練B班(桃園區) 第2期,桃園市,2022/02/22,2022/07/28,職前,行政與管理
照顧服務員訓練班(中壢區) 第1期,桃園市,2022/02/22,2022/07/29,職前,行政與管理
照顧服務員訓練A班(桃園區) 第1期,桃園市,2022/02/22,2022/06/21,職前,行政與管理
觀光日語會話班第02期,桃園市中壢區萬能路1號,2022/02/21,2022/04/11,在職,藝術與設計
韓式半永久定妝紋繡暨數位行銷實務班 第01期,桃園市,2022/02/21,2022/03/11,職前,科技與資訊技術
企業租稅運用與申報實務班第01期,桃園市桃園區縣府路312-3號,2022/02/20,2022/03/20,在職,行政與管理
產能需求規劃(CRP)與物料需求規劃(MRP)實務班第01期,桃園市桃園區中山路468號7樓,2022/02/20,2022/03/20,在職,行政與管理
全方位運動舞蹈訓練班第02期,桃園市桃園區中山北路42號3樓,2022/02/20,2022/03/20,在職,藝術與設計
肌力訓練與滾筒筋膜放鬆實務A班第04期,桃園市桃園區中山北路42號3樓,2022/02/20,2022/03/20,在職,行政與管理
商業數位攝影技巧實務班第01期,桃園市桃園區縣府路110號9樓,2022/02/20,2022/03/20,在職,科技與資訊技術
AutoCAD電腦輔助製圖訓練班第01期,桃園市中壢區中央東路19號2樓,2022/02/20,2022/03/20,在職,科技與資訊技術
瑜珈教學人員應用實務班第13期,桃園市桃園區中山北路42號3樓,2022/02/19,2022/03/19,在職,行政與管理
網路社群知識變現行銷訓練班第01期,桃園市桃園區復興路98號12樓,2022/02/19,2022/03/19,在職,科技與資訊技術
修身短外套縫製進階班第01期,桃園市桃園區樹林六街30號,2022/02/19,2022/03/19,在職,科技與資訊技術
沙龍美指手保與凝膠延甲變化班第01期,桃園市龍潭區干城路19巷30號,2022/02/19,2022/03/19,在職,科技與資訊技術
地方小吃實務班第01期,桃園市桃園區博愛路221號,2022/02/19,2022/03/19,在職,金融與會計
美甲專業人員培訓班 第01期,桃園市,2022/02/19,2022/06/10,職前,行政與管理
照顧服務員專班-職前班 第01期,桃園市,2022/02/18,2022/10/11,職前,行政與管理
111年照顧服務員專班訓練(在職假日班) 第01期,桃園市,2022/02/17,2022/03/19,職前,行政與管理
111年照顧服務員訓練課程線上班 第01期,桃園市,2022/02/17,2022/03/21,職前,行政與管理
電腦輔助設計CAD與3D列印快速原型RP製作班 第01期,桃園市,2022/02/17,2022/03/21,職前,科技與資訊技術
照顧服務員專班-職前班- 第01期,桃園市,2022/02/17,2022/05/03,職前,行政與管理
舊屋整建預算與估價班第01期,桃園市桃園區自強路133之3號,2022/02/16,2022/04/06,在職,行政與管理
金屬飾品設計與製作基礎班第01期,桃園市中壢區萬能路,2022/02/16,2022/03/16,在職,藝術與設計
傳統整復推拿初級技術員職能基準單元課程(青草膏包紮及刮痧與拔罐)班第01期,桃園市桃園區民權路6號4樓,2022/02/15,2022/03/15,在職,行政與管理
會展文案撰寫及社群行銷實務班第01期,桃園市中壢區中央東路88號11樓,2022/02/15,2022/04/12,在職,科技與資訊技術
111年旭登照顧服務員訓練班 第01期,桃園市,2022/02/15,2022/04/12,職前,行政與管理
Apple手機程式(iOS app、iPhone、iPad)與網頁設計(幼獅) 第01期,桃園市,2022/02/15,2022/06/22,職前,科技與資訊技術
111年照顧服務員專班(職前平日班) 第01期,桃園市,2022/02/15,2022/07/11,職前,行政與管理
Excel VBA商業自動化與數據分析實務班第01期,桃園市中壢區遠東路135號,2022/02/14,2022/03/12,在職,科技與資訊技術
影視特效實務應用班第01期,桃園市中壢區復興路46號12F,2022/02/14,2022/04/10,在職,行政與管理
職業安全衛生管理人員訓練班第01期,桃園市中壢區中央西路２段30號15樓,2022/02/14,2022/03/14,在職,行政與管理
111年照顧服務員職前訓練甲班(線上班) 第01期,桃園市,2022/02/14,2022/03/22,職前,行政與管理
ExcelVBA資料應用初階班第02期,桃園市中壢區中山路136號5樓,2022/02/13,2022/03/13,在職,科技與資訊技術
幸福手感烘焙實作班第01期,桃園市平鎮區義民路193號,2022/02/13,2022/03/12,在職,餐飲業
新制多益英文聽力閱讀訓練班第03期,桃園市桃園區復興路98號12樓,2022/02/13,2022/03/12,在職,行政與管理
文創商品視覺影像設計班第01期,桃園市中壢區中央東路19號2樓,2022/02/13,2022/06/25,在職,藝術與設計
流行舞蹈訓練班第01期,桃園市桃園區成功路1段31號4樓,2022/02/11,2022/03/11,在職,科技與資訊技術
實用英語發音及會話基礎班第03期,桃園市桃園區中山北路42號4樓,2022/02/11,2022/03/11,在職,科技與資訊技術
多益重點及實戰攻略訓練班第02期,桃園市桃園區中山路468號7樓,2022/02/10,2022/03/10,在職,行政與管理
職人調煮與咖啡香烘焙技能班第01期,桃園市平鎮區義民路193號,2022/02/10,2022/03/10,在職,藝術與設計
流行社交舞訓練班第01期,桃園市桃園區成功路１段31號4樓,2022/02/10,2022/03/10,在職,科技與資訊技術
車禍善後處理專業人才訓練班第01期,桃園市桃園區中山北路42號4樓,2022/02/10,2022/03/10,在職,行政與管理
全齡芳療經絡保健照護應用技能實務班第01期,桃園市中壢區東興街111號3樓,2022/02/10,2022/03/10,在職,行政與管理
國標舞蹈訓練班第01期,桃園市桃園區成功路１段31號4樓,2022/02/09,2022/03/09,在職,藝術與設計
姓名屬性分析與人脈關係經營運用班第01期,桃園市桃園區中山北路36號4樓,2022/02/09,2022/03/09,在職,行政與管理
照顧服務員專班- 職前平日班照顧服務員專班- 職前平日班 第01期,桃園市,2022/02/08,2022/04/06,職前,行政與管理
普通機車修護實務基礎班第01期,桃園市中壢區中華路２段369號1樓,2022/02/07,2022/03/06,在職,行政與管理
輕型打檔機車修護實務班第01期,桃園市中壢區中華路２段369號1樓,2022/02/07,2022/03/05,在職,行政與管理
Zumba有氧訓練班第01期,桃園市平鎮區復興街55號,2022/02/07,2022/03/12,在職,科技與資訊技術
電工配線與可程式控制PLC基礎(桃園) 第02期,桃園市,2022/02/04,2022/06/07,職前,建築與工程
數位平台電子商務班第02期,桃園市桃園區復興路180號4樓,2022/02/02,2022/03/02,在職,行政與管理
電腦輔助機械立體繪圖 (SolidWorks)(北桃園) 第01期,桃園市,2022/02/01,2022/06/08,職前,建築與工程
食品加工與販售技能培訓班 第02期,桃園市,2022/02/01,2022/06/27,職前,行政與管理
荷重在一公噸以上之堆高機操作人員訓練班第01期,桃園市桃園區民族路55號5樓,2022/01/28,2022/03/08,在職,行政與管理
運動舞蹈訓練班第01期,桃園市桃園區成功路1段31號4樓,2022/01/28,2022/03/08,在職,藝術與設計
運動舞蹈訓練班第01期,桃園市桃園區成功路１段31號4樓,2022/01/28,2022/03/08,在職,藝術與設計
稅務及信託規劃暨資產傳承應用實務班第01期,桃園市桃園區中山北路42號4樓,2022/01/28,2022/03/08,在職,行政與管理
新媒體影音後製行銷整合應用班 第01期,桃園市,2022/01/27,2022/06/30,職前,科技與資訊技術
物聯網寵物與居家遠距照護系統班第01期,桃園市中壢區復興路46號12F,2022/01/26,2022/02/26,在職,行政與管理
幸福茶飲手感烘焙進階班第01期,桃園市平鎮區義民路193號,2022/01/26,2022/03/06,在職,餐飲業
日語N2班第02期,桃園市桃園區中山北路42號4樓,2022/01/26,2022/03/06,在職,科技與資訊技術
韓語進階Ⅱ班第01期,桃園市桃園區中山北路42號4樓,2022/01/26,2022/03/06,在職,科技與資訊技術
ExcelVBA資料應用初階班第01期,桃園市中壢區中山路136號5樓,2022/01/26,2022/02/26,在職,科技與資訊技術
勞資爭議調解職災勞檢案例解析班第01期,桃園市桃園區樹林六街30號2樓201室,2022/01/26,2022/03/27,在職,行政與管理
傳統整復推拿技術培訓班第01期,桃園市中壢區東興街111號3樓,2022/01/26,2022/03/06,在職,行政與管理
養生保健足體舒壓師班(按摩)(產訓合作) 第01期,桃園市,2022/01/26,2022/06/17,職前,行政與管理
實用與創意美型清潔用品班第01期,桃園市桃園區中山北路42號4樓,2022/01/25,2022/03/05,在職,藝術與設計
芳香技藝應用班第01期,桃園市中壢區中央東路88號11樓之4,2022/01/25,2022/03/05,在職,行政與管理
流行MV街舞表演創意班第05期,桃園市中壢區中央東路88號11樓之2,2022/01/25,2022/03/27,在職,科技與資訊技術
手作咖啡茶飲點心班第01期,桃園市桃園區博愛路187號,2022/01/25,2022/03/06,在職,餐飲業
凝膠美甲沙龍實務班第01期,桃園市桃園區中山路507巷60弄7號,2022/01/25,2022/03/06,在職,科技與資訊技術
投資技巧及財務分析培訓班第01期,桃園市中壢區中北路200號,2022/01/25,2022/03/06,在職,行政與管理
自動化機械整合智慧製造技術班第01期,桃園市中壢區萬能路1號,2022/01/25,2022/03/05,在職,科技與資訊技術
專業咖啡培訓(桃園) 第01期,桃園市,2022/01/25,2022/05/26,職前,行政與管理
電腦平面繪圖美編(北桃園) 第01期,桃園市,2022/01/25,2022/05/17,職前,藝術與設計
復興區後山民宿房務餐飲實務班 第01期,桃園市,2022/01/25,2022/04/11,職前,行政與管理
經營管理與行銷班第01期,桃園市桃園區樹林六街30號2樓201室,2022/01/24,2022/03/22,在職,行政與管理
廣告文案與品牌故事設計技巧實作班第02期,桃園市桃園區成功路2段7號4樓,2022/01/24,2022/03/05,在職,行政與管理
績效考核與管理運用訓練班第01期,桃園市桃園區民權路6號8樓之10,2022/01/24,2022/03/05,在職,行政與管理
人資人員勞動法令與就業服務法令解析實務訓練班第01期,桃園市桃園區縣府路332號11樓,2022/01/24,2022/03/05,在職,行政與管理
機械加工班 第01期,桃園市,2022/01/24,2022/05/25,職前,行政與管理
ExcelVBA商業自動化與報表製作訓練班第01期,桃園市中壢區中北路200號,2022/01/23,2022/03/05,在職,科技與資訊技術
故事影響力及業務需求分析銷售實務班第01期,桃園市桃園區中山北路４２號４樓,2022/01/23,2022/03/04,在職,行政與管理
職場生活日語應用班第02期,桃園市桃園區中山路468號7樓,2022/01/23,2022/04/29,在職,行政與管理
拉丁舞蹈綜合訓練班第01期,桃園市蘆竹區南崁路２段9號三樓之一,2022/01/23,2022/03/04,在職,科技與資訊技術
CQT品質管理訓練班第01期,桃園市大園區高鐵北路２段147號,2022/01/23,2022/03/05,在職,行政與管理
技能烘焙創意造型伴手禮班第01期,桃園市平鎮區義民路193號,2022/01/23,2022/02/23,在職,餐飲業
蔬食料理與私房宴客菜班第01期,桃園市中壢區龍岡路３段650巷2號,2022/01/22,2022/02/22,在職,餐飲業
商業數位攝影技巧運用班第02期,桃園市桃園區中山北路42號4樓,2022/01/22,2022/05/05,在職,科技與資訊技術
六標準差進階綠帶實戰班第01期,桃園市大園區高鐵北路二段147號,2022/01/22,2022/03/02,在職,行政與管理
金屬切割銲接操作人員訓練班第01期,桃園市桃園區民族路55號5樓,2022/01/22,2022/03/02,在職,行政與管理
會計基礎及租稅申報實務班第02期,桃園市桃園區民權路6號4樓,2022/01/22,2022/06/28,在職,行政與管理
多元料理廚藝技能班第01期,桃園市中壢區龍岡路３段650巷2號,2022/01/22,2022/03/02,在職,餐飲業
作業與決策優化管理碩士學分班第01期,桃園市龜山區文化一路259號7樓,2022/01/22,2022/03/02,在職,行政與管理
拉丁舞蹈訓練班第01期,桃園市蘆竹區南崁路２段9號3F-1,2022/01/21,2022/03/01,在職,科技與資訊技術
荷重在一公噸以上之堆高機操作人員訓練班第01期,桃園市中壢區中央西路２段30號10樓,2022/01/21,2022/03/01,在職,行政與管理
傳統整復推拿與腳底按摩調理課程(桃園) 第01期,桃園市,2022/01/21,2022/05/24,職前,餐飲業
電腦輔助機械設計製圖(AutoCAD&SolidWorks)(幼獅) 第01期,桃園市,2022/01/20,2022/05/18,職前,建築與工程
企業會計處理與報表應用實務班第01期,桃園市桃園區縣府路312-3號,2022/01/19,2022/02/19,在職,行政與管理
韓語基礎及生活會話應用班第01期,桃園市桃園區中山路468號7樓,2022/01/19,2022/02/19,在職,藝術與設計
流行音樂二胡拉弦演奏班第01期,桃園市中壢區中山路134號8F,2022/01/19,2022/04/10,在職,科技與資訊技術
熱門小吃與中式米食技能班第01期,桃園市中壢區龍岡路３段650巷2號,2022/01/18,2022/02/18,在職,餐飲業
Zumba有氧訓練班第02期,桃園市蘆竹區南崁路２段9號3F-1,2022/01/18,2022/02/12,在職,科技與資訊技術
修圖資料處理應用乙班 第01期,桃園市,2022/01/17,2022/10/04,職前,行政與管理
修圖資料處理應用甲班 第01期,桃園市,2022/01/17,2022/08/08,職前,行政與管理
ERP軟體應用師證照(WORKFLOW ERP GP版)(週二四夜)第02期,桃園市,2022/01/16,2022/05/24,在職,科技與資訊技術
半自動(CO2)銲接實務(週二五夜)第02期,桃園市,2022/01/16,2022/05/24,在職,科技與資訊技術
物聯網應用(週二四夜)第02期,桃園市,2022/01/16,2022/05/24,在職,科技與資訊技術
跨平台資訊系統快速開發(週二四夜)第02期,桃園市,2022/01/16,2022/05/24,在職,科技與資訊技術
專業午茶點心培訓(桃園) 第01期,桃園市,2022/01/13,2022/05/16,職前,餐飲業
男女剪髮設計班(新住民專班) 第02期,桃園市,2022/01/11,2022/05/27,職前,藝術與設計
前端工程師就業養成班(MFEE)-第三梯次,桃園市中壢區新生路二段421號,2022/01/11,2022/05/11,青年,建築與工程
CNC車床實務(週二四夜)第02期,桃園市,2022/01/09,2022/05/31,在職,藝術與設計
室內設計手繪製圖(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,藝術與設計
特定瓦斯器具裝修(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,行政與管理
工業配線基礎(週一三夜)第02期,桃園市,2022/01/09,2022/05/30,在職,行政與管理
機械製圖SolidWorks基礎(週二四夜)第02期,桃園市,2022/01/09,2022/05/31,在職,科技與資訊技術
室內配線(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,行政與管理
自來水管配管(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,行政與管理
堆高機操作(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,行政與管理
人機介面控制應用(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,科技與資訊技術
升降機裝修基礎(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,建築與工程
文創商品彩繪製作(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,藝術與設計
時尚運動服飾打版(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,藝術與設計
室內設計3D SketchUp電腦繪圖(週六)第02期,桃園市,2022/01/09,2022/05/28,在職,藝術與設計
